Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number of Fatalities,National LGA NAme 2021,Time of Day
20194013,SA,Apr,2019,Saturday,1900-01-01 04:28:00,Multiple,110,,,-9,Inner Regional Australia,South Australia - South East,,National or State Highway,No,No,,Weekend,,1,Murray Bridge,Night
20195108,WA,Apr,2019,Saturday,1900-01-01 10:41:00,Single,110,,,-9,Inner Regional Australia,Bunbury,,Local Road,No,Yes,,Weekend,,1,Collie,Day
20195021,WA,Apr,2019,Wednesday,1900-01-01 15:53:00,Single,50,,,-9,Inner Regional Australia,Bunbury,,National or State Highway,No,No,,Weekday,,1,Waroona,Day
20197024,NT,Apr,2019,Saturday,1900-01-01 19:10:00,Single,100,,,-9,Very Remote Australia,Northern Territory - Outback,,National or State Highway,No,No,,Weekend,,1,MacDonnell,Night
20191020,NSW,Apr,2019,Wednesday,1900-01-01 17:20:00,Single,60,,,-9,Major Cities of Australia,Sydney - South West,,Local Road,No,No,,Weekday,,1,Fairfield,Day
20192160,Vic,Apr,2019,Monday,1900-01-01 05:07:00,Single,80,,,-9,Major Cities of Australia,Melbourne - South East,,National or State Highway,No,No,,Weekend,,1,Casey,Night
20192078,Vic,Apr,2019,Monday,1900-01-01 05:52:00,Single,60,,,-9,Inner Regional Australia,Latrobe - Gippsland,,Sub-arterial Road,No,No,,Weekend,,1,Bass Coast,Night
20193071,Qld,Apr,2019,Wednesday,1900-01-01 07:00:00,Single,80,,,-9,Outer Regional Australia,Central Queensland,,Local Road,No,No,,Weekday,,1,Livingstone,Day
20192120,Vic,Apr,2019,Friday,1900-01-01 06:45:00,Single,100,,,-9,Inner Regional Australia,North West,,National or State Highway,No,Yes,,Weekday,,1,Ararat,Day
20192171,Vic,Apr,2019,Monday,1900-01-01 13:00:00,Single,100,,,-9,Inner Regional Australia,Bendigo,,National or State Highway,No,No,,Weekday,,1,Greater Bendigo,Day
20192245,Vic,Apr,2019,Friday,1900-01-01 11:15:00,Single,100,,,-9,Inner Regional Australia,North West,,National or State Highway,No,No,,Weekday,,1,Ararat,Day
20192248,Vic,Apr,2019,Tuesday,1900-01-01 10:20:00,Single,100,,,-9,Inner Regional Australia,Ballarat,,Sub-arterial Road,No,No,,Weekday,,1,Moorabool,Day
20192039,Vic,Apr,2019,Thursday,1900-01-01 13:10:00,Single,100,,,-9,Inner Regional Australia,Shepparton,,Arterial Road,No,No,,Weekday,,1,Campaspe,Day
20193178,Qld,Apr,2019,Thursday,1900-01-01 05:00:00,Multiple,60,,,-9,Inner Regional Australia,Toowoomba,,National or State Highway,No,Yes,,Weekday,,1,Toowoomba,Night
20194037,SA,Apr,2019,Friday,1900-01-01 15:07:00,Single,10,,,-9,Outer Regional Australia,South Australia - Outback,,Collector Road,No,No,,Weekday,,1,Port Augusta,Day
20195141,WA,Apr,2019,Saturday,1900-01-01 11:35:00,Multiple,110,,,-9,Inner Regional Australia,Bunbury,,Local Road,No,No,,Weekend,,1,Donnybrook-Balingup,Day
20195034,WA,Apr,2019,Sunday,1900-01-01 04:32:00,Single,100,,,-9,Major Cities of Australia,Perth - South West,,National or State Highway,No,No,,Weekend,,1,Cockburn,Night
20191063,NSW,Apr,2019,Tuesday,1900-01-01 11:33:00,Multiple,100,,,-9,Inner Regional Australia,Hunter Valley exc Newcastle,,Arterial Road,No,No,,Weekday,,2,Port Stephens,Day
20191089,NSW,Apr,2019,Tuesday,1900-01-01 11:18:00,Multiple,100,,,-9,Inner Regional Australia,Central West,,National or State Highway,No,No,,Weekday,,1,Cabonne,Day
20192088,Vic,Apr,2019,Saturday,1900-01-01 15:20:00,Single,100,,,-9,Inner Regional Australia,Hume,,Local Road,No,No,,Weekend,,1,Indigo,Day
20192005,Vic,Apr,2019,Monday,1900-01-01 11:10:00,Single,60,,,-9,Major Cities of Australia,Mornington Peninsula,,National or State Highway,No,No,,Weekday,,1,Frankston,Day
20193189,Qld,Apr,2019,Saturday,1900-01-01 09:00:00,Multiple,80,,,-9,Major Cities of Australia,Logan - Beaudesert,,Sub-arterial Road,No,No,,Weekend,,1,Logan,Day
20193095,Qld,Apr,2019,Sunday,1900-01-01 16:00:00,Single,50,,,-9,Outer Regional Australia,Townsville,,Local Road,No,No,,Weekend,,1,Townsville,Day
20195126,WA,Apr,2019,Monday,1900-01-01 13:10:00,Multiple,-9,,,-9,Major Cities of Australia,Perth - South East,,National or State Highway,No,No,,Weekday,,1,Armadale,Day
20192181,Vic,Apr,2019,Friday,1900-01-01 02:40:00,Single,50,,,-9,Major Cities of Australia,Mornington Peninsula,,Local Road,No,Yes,,Weekday,,1,Frankston,Night
20194050,SA,Apr,2019,Friday,1900-01-01 13:15:00,Multiple,110,,,-9,Outer Regional Australia,South Australia - South East,,Arterial Road,No,No,,Weekday,,1,Karoonda East Murray,Day
20191112,NSW,Apr,2019,Friday,1900-01-01 20:36:00,Multiple,80,,,-9,Major Cities of Australia,Newcastle and Lake Macquarie,,National or State Highway,No,No,,Weekend,,1,Newcastle,Night
20191319,NSW,Apr,2019,Monday,1900-01-01 07:15:00,Multiple,100,,,-9,Outer Regional Australia,Capital Region,,National or State Highway,No,No,,Weekday,,1,Eurobodalla,Day
20191064,NSW,Apr,2019,Thursday,1900-01-01 06:09:00,Single,100,,,-9,Outer Regional Australia,Central West,,National or State Highway,No,No,,Weekday,,1,Mid-Western Regional,Day
20192210,Vic,Apr,2019,Wednesday,1900-01-01 09:30:00,Single,100,,,-9,Inner Regional Australia,Latrobe - Gippsland,,Access road,No,No,,Weekday,,1,South Gippsland,Day
20192019,Vic,Apr,2019,Wednesday,1900-01-01 17:51:00,Multiple,60,,,-9,Major Cities of Australia,Melbourne - Inner East,,Local Road,No,No,,Weekday,,1,Whitehorse,Day
20192091,Vic,Apr,2019,Monday,1900-01-01 20:11:00,Multiple,60,,,-9,Major Cities of Australia,Melbourne - Inner,,Collector Road,No,No,,Weekday,,1,Yarra,Night
20193142,Qld,Apr,2019,Monday,1900-01-01 17:00:00,Single,60,,,-9,Major Cities of Australia,Moreton Bay - North,,National or State Highway,No,No,,Weekday,,1,Moreton Bay,Day
20193090,Qld,Apr,2019,Friday,1900-01-01 15:00:00,Multiple,60,,,-9,Remote Australia,Queensland - Outback,,Sub-arterial Road,No,No,,Weekday,,1,Mount Isa,Day
20193007,Qld,Apr,2019,Friday,1900-01-01 05:00:00,Multiple,60,,,-9,Major Cities of Australia,Brisbane Inner City,,Collector Road,No,Yes,,Weekday,,1,Brisbane,Night
20194094,SA,Apr,2019,Friday,1900-01-01 17:00:00,Multiple,110,,,-9,Outer Regional Australia,South Australia - South East,,National or State Highway,No,No,,Weekday,,1,Coorong,Day
20195025,WA,Apr,2019,Friday,1900-01-01 16:20:00,Single,110,,,-9,Outer Regional Australia,Western Australia - Wheat Belt,,Local Road,No,No,,Weekday,,1,Plantagenet,Day
20195038,WA,Apr,2019,Sunday,1900-01-01 16:16:00,Multiple,50,,,-9,Major Cities of Australia,Perth - Inner,,Local Road,No,No,,Weekend,,1,Vincent,Day
20197018,NT,Apr,2019,Tuesday,1900-01-01 21:34:00,Single,80,,,-9,Outer Regional Australia,Darwin,,Arterial Road,No,No,,Weekday,,1,Darwin,Night
20197004,NT,Apr,2019,Friday,1900-01-01 11:32:00,Single,100,,,-9,Outer Regional Australia,Darwin,,Sub-arterial Road,No,Yes,,Weekday,,1,Litchfield,Day
20191206,NSW,Apr,2019,Monday,1900-01-01 19:00:00,Multiple,50,,,-9,Inner Regional Australia,Richmond - Tweed,,Local Road,No,No,,Weekday,,1,Lismore,Night
20192079,Vic,Apr,2019,Sunday,1900-01-01 16:53:00,Multiple,100,,,-9,Outer Regional Australia,North West,,National or State Highway,No,No,,Weekend,,2,Swan Hill,Day
20192157,Vic,Mar,2019,Sunday,1900-01-01 18:02:00,Single,50,,,-9,Major Cities of Australia,Melbourne - North West,,Local Road,No,No,,Weekend,,1,Hume,Night
20191166,NSW,Mar,2019,Wednesday,1900-01-01 09:27:00,Single,40,,,-9,Major Cities of Australia,Newcastle and Lake Macquarie,,Local Road,No,No,,Weekday,,1,Newcastle,Day
20195073,WA,Mar,2019,Sunday,1900-01-01 01:40:00,Single,60,,,-9,Major Cities of Australia,Perth - North West,,Arterial Road,No,No,,Weekend,,1,Stirling,Night
20191285,NSW,Mar,2019,Sunday,1900-01-01 21:30:00,Single,100,,,-9,Remote Australia,Central West,,Sub-arterial Road,No,No,,Weekend,,1,Lachlan,Night
20193135,Qld,Mar,2019,Saturday,1900-01-01 01:00:00,Single,100,,,-9,Remote Australia,Cairns,,Local Road,No,No,,Weekend,,4,Cassowary Coast,Night
20191296,NSW,Mar,2019,Friday,1900-01-01 19:20:00,Multiple,100,,,-9,Inner Regional Australia,Hunter Valley exc Newcastle,,National or State Highway,No,No,,Weekend,,1,Singleton,Night
20193119,Qld,Mar,2019,Saturday,1900-01-01 04:00:00,Multiple,70,,,-9,Inner Regional Australia,Central Queensland,,Local Road,No,No,,Weekend,,2,Rockhampton,Night
20194024,SA,Mar,2019,Saturday,1900-01-01 20:15:00,Multiple,100,,,-9,Major Cities of Australia,Adelaide - South,,National or State Highway,No,No,,Weekend,,1,Marion,Night
20191290,NSW,Mar,2019,Saturday,1900-01-01 10:45:00,Single,100,,,-9,Very Remote Australia,Far West and Orana,,Sub-arterial Road,No,No,,Weekend,,1,Brewarrina,Day
20191110,NSW,Mar,2019,Saturday,1900-01-01 18:00:00,Single,100,,,-9,Outer Regional Australia,Coffs Harbour - Grafton,,Local Road,No,No,,Weekend,,1,Clarence Valley,Night
20191030,NSW,Mar,2019,Saturday,1900-01-01 19:05:00,Multiple,60,,,-9,Major Cities of Australia,Sydney - Parramatta,,Arterial Road,No,No,,Weekend,,1,Parramatta,Night
20196003,Tas,Mar,2019,Monday,1900-01-01 09:05:00,Single,100,,,-9,Remote Australia,Launceston and North East,,National or State Highway,No,No,,Weekday,,1,Break O'Day,Day
20191306,NSW,Mar,2019,Saturday,1900-01-01 20:30:00,Single,100,,,-9,Outer Regional Australia,Far West and Orana,,Arterial Road,No,No,,Weekend,,1,Dubbo Regional,Night
20195024,WA,Mar,2019,Sunday,1900-01-01 13:11:00,Single,110,,,-9,,Unknown,,,No,No,,Weekend,,1,Unknown,Day
20192020,Vic,Mar,2019,Monday,1900-01-01 03:00:00,Single,100,,,-9,Outer Regional Australia,Warrnambool and South West,,National or State Highway,No,No,,Weekend,,1,Southern Grampians,Night
20191139,NSW,Mar,2019,Saturday,1900-01-01 08:15:00,Multiple,80,,,-9,Outer Regional Australia,Hunter Valley exc Newcastle,,Arterial Road,No,No,,Weekend,,1,Singleton,Day
20196017,Tas,Mar,2019,Sunday,1900-01-01 18:17:00,Multiple,100,,,-9,Outer Regional Australia,South East,,National or State Highway,No,No,,Weekend,,1,Glamorgan-Spring Bay,Night
20192126,Vic,Mar,2019,Sunday,1900-01-01 10:40:00,Multiple,100,,,-9,Inner Regional Australia,Ballarat,,Local Road,No,No,,Weekend,,1,Central Goldfields,Day
20193114,Qld,Mar,2019,Thursday,1900-01-01 15:00:00,Multiple,60,,,-9,Major Cities of Australia,Brisbane Inner City,,Sub-arterial Road,No,No,,Weekday,,1,Brisbane,Day
20191129,NSW,Mar,2019,Tuesday,1900-01-01 17:00:00,Single,100,,,-9,Inner Regional Australia,New England and North West,,Sub-arterial Road,No,No,,Weekday,,1,Tamworth Regional,Day
20191329,NSW,Mar,2019,Friday,1900-01-01 14:05:00,Multiple,100,,,-9,Outer Regional Australia,Capital Region,,Arterial Road,No,No,,Weekday,,2,Hilltops,Day
20191104,NSW,Mar,2019,Tuesday,1900-01-01 17:25:00,Multiple,100,,,-9,Inner Regional Australia,Riverina,,Arterial Road,No,No,,Weekday,,1,Wagga Wagga,Day
20194093,SA,Mar,2019,Tuesday,1900-01-01 19:25:00,Multiple,90,,,-9,Outer Regional Australia,South Australia - South East,,National or State Highway,No,No,,Weekday,,1,Berri Barmera,Night
20194048,SA,Mar,2019,Tuesday,1900-01-01 21:38:00,Multiple,80,,,-9,Major Cities of Australia,Adelaide - South,,National or State Highway,No,No,,Weekday,,1,Onkaparinga,Night
20192016,Vic,Mar,2019,Friday,1900-01-01 01:10:00,Single,80,,,-9,Major Cities of Australia,Melbourne - North East,,Arterial Road,No,No,,Weekday,,1,Whittlesea,Night
20191090,NSW,Mar,2019,Thursday,1900-01-01 20:10:00,Multiple,110,,,-9,Inner Regional Australia,Murray,,National or State Highway,No,No,,Weekday,,1,Greater Hume,Night
20191157,NSW,Mar,2019,Thursday,1900-01-01 07:30:00,Single,110,,,-9,Inner Regional Australia,Murray,,National or State Highway,No,No,,Weekday,,2,Greater Hume,Day
20195132,WA,Mar,2019,Friday,1900-01-01 03:23:00,Single,110,,,-9,Inner Regional Australia,Western Australia - Wheat Belt,,National or State Highway,No,No,,Weekday,,1,Northam,Night
20195013,WA,Mar,2019,Saturday,1900-01-01 20:30:00,Multiple,60,,,-9,Major Cities of Australia,Mandurah,,Arterial Road,No,No,,Weekend,,1,Mandurah,Night
20195056,WA,Mar,2019,Thursday,1900-01-01 10:38:00,Multiple,60,,,-9,Major Cities of Australia,Perth - South East,,Arterial Road,No,No,,Weekday,,1,Armadale,Day
20192030,Vic,Mar,2019,Tuesday,1900-01-01 18:30:00,Single,100,,,-9,Outer Regional Australia,North West,,Arterial Road,No,No,,Weekday,,1,West Wimmera,Night
20191119,NSW,Mar,2019,Wednesday,1900-01-01 14:30:00,Single,50,,,-9,Major Cities of Australia,Sydney - Eastern Suburbs,,Collector Road,No,No,,Weekday,,2,Randwick,Day
20191154,NSW,Mar,2019,Wednesday,1900-01-01 07:10:00,Single,100,,,-9,Remote Australia,New England and North West,,National or State Highway,No,No,,Weekday,,1,Moree Plains,Day
20191150,NSW,Mar,2019,Tuesday,1900-01-01 10:55:00,Multiple,80,,,-9,Inner Regional Australia,Coffs Harbour - Grafton,,Arterial Road,No,No,,Weekday,,1,Clarence Valley,Day
20194011,SA,Mar,2019,Wednesday,1900-01-01 06:45:00,Single,110,,,-9,Very Remote Australia,South Australia - Outback,,National or State Highway,No,No,,Weekday,,1,Streaky Bay,Day
20194019,SA,Mar,2019,Wednesday,1900-01-01 12:20:00,Single,110,,,-9,Very Remote Australia,South Australia - Outback,,National or State Highway,No,No,,Weekday,,1,Streaky Bay,Day
20192137,Vic,Mar,2019,Thursday,1900-01-01 19:55:00,Single,100,,,-9,Outer Regional Australia,Shepparton,,Local Road,No,No,,Weekday,,1,Moira,Night
20192183,Vic,Mar,2019,Thursday,1900-01-01 05:42:00,Multiple,60,,,-9,Major Cities of Australia,Melbourne - Inner South,,National or State Highway,No,No,,Weekday,,1,Kingston (Vic.),Night
20191208,NSW,Mar,2019,Friday,1900-01-01 14:33:00,Single,60,,,-9,Major Cities of Australia,Sydney - Blacktown,,Collector Road,No,No,,Weekday,,1,Blacktown,Day
20193152,Qld,Mar,2019,Monday,1900-01-01 10:00:00,Single,80,,,-9,Major Cities of Australia,Brisbane - South,,National or State Highway,No,No,,Weekday,,1,Brisbane,Day
20193149,Qld,Mar,2019,Thursday,1900-01-01 21:00:00,Single,80,,,-9,Outer Regional Australia,Cairns,,National or State Highway,No,No,,Weekday,,1,Tablelands,Night
20195084,WA,Mar,2019,Thursday,1900-01-01 18:33:00,Single,110,,,-9,Outer Regional Australia,Western Australia - Wheat Belt,,Arterial Road,No,No,,Weekday,,1,Albany,Night
20191271,NSW,Mar,2019,Thursday,1900-01-01 20:10:00,Single,110,,,-9,Major Cities of Australia,Sydney - Outer South West,,National or State Highway,No,No,,Weekday,,1,Campbelltown,Night
20191299,NSW,Mar,2019,Wednesday,1900-01-01 05:20:00,Single,110,,,-9,Inner Regional Australia,Capital Region,,National or State Highway,No,No,,Weekday,,1,Goulburn Mulwaree,Night
20192227,Vic,Mar,2019,Sunday,1900-01-01 09:00:00,Single,100,,,-9,Inner Regional Australia,Geelong,,Local Road,No,No,,Weekend,,1,Golden Plains,Day
20192050,Vic,Mar,2019,Sunday,1900-01-01 13:15:00,Multiple,100,,,-9,Inner Regional Australia,Geelong,,National or State Highway,No,No,,Weekend,,1,Golden Plains,Day
20196026,Tas,Mar,2019,Wednesday,1900-01-01 10:45:00,Single,60,,,-9,Inner Regional Australia,Hobart,,Local Road,No,No,,Weekday,,1,Glenorchy,Day
20191186,NSW,Mar,2019,Thursday,1900-01-01 16:33:00,Multiple,60,,,-9,Major Cities of Australia,Sydney - City and Inner South,,Local Road,No,No,,Weekday,,1,Sydney,Day
20191230,NSW,Mar,2019,Saturday,1900-01-01 17:25:00,Single,100,,,-9,Outer Regional Australia,Central West,,National or State Highway,No,No,,Weekend,,1,Weddin,Day
20191302,NSW,Mar,2019,Saturday,1900-01-01 16:50:00,Single,110,,,-9,Inner Regional Australia,Sydney - North Sydney and Hornsby,,National or State Highway,No,No,,Weekend,,1,Hornsby,Day
20191093,NSW,Mar,2019,Sunday,1900-01-01 08:45:00,Multiple,60,,,-9,Major Cities of Australia,Newcastle and Lake Macquarie,,Local Road,No,No,,Weekend,,1,Newcastle,Day
20191004,NSW,Mar,2019,Sunday,1900-01-01 03:50:00,Single,40,,,-9,Major Cities of Australia,Sydney - City and Inner South,,Local Road,No,No,,Weekend,,1,Sydney,Night
20192187,Vic,Mar,2019,Monday,1900-01-01 11:32:00,Single,100,,,-9,Outer Regional Australia,North West,,National or State Highway,No,No,,Weekday,,1,Gannawarra,Day
20193154,Qld,Mar,2019,Friday,1900-01-01 14:00:00,Multiple,80,,,-9,Major Cities of Australia,Ipswich,,Sub-arterial Road,No,No,,Weekday,,1,Brisbane,Day
20193155,Qld,Mar,2019,Tuesday,1900-01-01 16:00:00,Multiple,100,,,-9,Very Remote Australia,Queensland - Outback,,National or State Highway,No,No,,Weekday,,1,Cloncurry,Day
20194091,SA,Mar,2019,Thursday,1900-01-01 09:10:00,Single,60,,,-9,Major Cities of Australia,Adelaide - North,,Arterial Road,No,No,,Weekday,,1,Port Adelaide Enfield,Day
20191240,NSW,Mar,2019,Sunday,1900-01-01 12:00:00,Single,80,,,-9,Inner Regional Australia,Richmond - Tweed,,Arterial Road,No,No,,Weekend,,1,Tweed,Day
20191034,NSW,Mar,2019,Tuesday,1900-01-01 12:30:00,Multiple,80,,,-9,Inner Regional Australia,Mid North Coast,,Arterial Road,No,No,,Weekday,,1,Mid-Coast,Day
20191080,NSW,Mar,2019,Wednesday,1900-01-01 13:35:00,Multiple,80,,,-9,Outer Regional Australia,Mid North Coast,,National or State Highway,No,No,,Weekday,,1,Port Macquarie-Hastings,Day
20192140,Vic,Mar,2019,Monday,1900-01-01 09:20:00,Single,60,,,-9,Major Cities of Australia,Melbourne - North West,,Arterial Road,No,No,,Weekday,,1,Moreland,Day
20192228,Vic,Mar,2019,Monday,1900-01-01 16:35:00,Multiple,100,,,-9,Outer Regional Australia,North West,,National or State Highway,No,No,,Weekday,,1,Northern Grampians,Day
20193102,Qld,Mar,2019,Monday,1900-01-01 14:00:00,Single,100,,,-9,Inner Regional Australia,Ipswich,,Local Road,No,No,,Weekday,,2,Ipswich,Day
20195079,WA,Mar,2019,Sunday,1900-01-01 14:57:00,Multiple,110,,,-9,Outer Regional Australia,Western Australia - Outback (South),,National or State Highway,No,No,,Weekend,,1,Greater Geraldton,Day
20192142,Vic,Mar,2019,Sunday,1900-01-01 05:54:00,Multiple,50,,,-9,Major Cities of Australia,Melbourne - South East,,Local Road,No,No,,Weekend,,1,Kingston (Vic.),Night
20192043,Vic,Mar,2019,Sunday,1900-01-01 15:00:00,Multiple,100,,,-9,Inner Regional Australia,Ballarat,,Arterial Road,No,No,,Weekend,,1,Hepburn,Day
20192071,Vic,Mar,2019,Friday,1900-01-01 15:56:00,Multiple,60,,,-9,Major Cities of Australia,Melbourne - Outer East,,Local Road,No,No,,Weekday,,1,Yarra Ranges,Day
20192074,Vic,Mar,2019,Thursday,1900-01-01 08:10:00,Multiple,50,,,-9,Major Cities of Australia,Melbourne - Outer East,,Collector Road,No,No,,Weekday,,1,Maroondah,Day
20193087,Qld,Mar,2019,Saturday,1900-01-01 09:00:00,Single,60,,,-9,Outer Regional Australia,Cairns,,Sub-arterial Road,No,No,,Weekend,,1,Tablelands,Day
20194041,SA,Mar,2019,Tuesday,1900-01-01 12:45:00,Multiple,110,,,-9,Outer Regional Australia,South Australia - South East,,Sub-arterial Road,No,No,,Weekday,,2,Naracoorte Lucindale,Day
20195096,WA,Mar,2019,Tuesday,1900-01-01 22:10:00,Single,90,,,-9,Inner Regional Australia,Perth - North West,,Arterial Road,No,No,,Weekday,,1,Wanneroo,Night
20191136,NSW,Mar,2019,Thursday,1900-01-01 17:15:00,Single,50,,,-9,Major Cities of Australia,Sydney - Outer South West,,Local Road,No,No,,Weekday,,1,Campbelltown,Day
20191148,NSW,Mar,2019,Saturday,1900-01-01 17:57:00,Multiple,110,,,-9,Outer Regional Australia,Far West and Orana,,National or State Highway,No,No,,Weekend,,1,Gilgandra,Day
20191152,NSW,Mar,2019,Thursday,1900-01-01 12:30:00,Single,100,,,-9,Outer Regional Australia,Murray,,Arterial Road,No,No,,Weekday,,1,Murrumbidgee,Day
20191205,NSW,Mar,2019,Friday,1900-01-01 05:50:00,Single,60,,,-9,Major Cities of Australia,Sydney - North Sydney and Hornsby,,National or State Highway,No,No,,Weekday,,1,Willoughby,Night
20191216,NSW,Mar,2019,Friday,1900-01-01 07:55:00,Single,50,,,-9,Major Cities of Australia,Sydney - Northern Beaches,,Collector Road,No,No,,Weekday,,1,Northern Beaches,Day
20191246,NSW,Mar,2019,Tuesday,1900-01-01 20:00:00,Multiple,60,,,-9,Major Cities of Australia,Sydney - Inner South West,,Arterial Road,No,No,,Weekday,,2,Georges River,Night
20192027,Vic,Mar,2019,Monday,1900-01-01 06:35:00,Multiple,100,,,-9,Inner Regional Australia,Ballarat,,Arterial Road,No,No,,Weekday,,1,Moorabool,Day
20193174,Qld,Mar,2019,Friday,1900-01-01 09:00:00,Multiple,90,,,-9,Major Cities of Australia,Brisbane - East,,Sub-arterial Road,No,No,,Weekday,,1,Redland,Day
20193020,Qld,Mar,2019,Friday,1900-01-01 16:00:00,Multiple,100,,,-9,Remote Australia,Mackay - Isaac - Whitsunday,,National or State Highway,No,No,,Weekday,,2,Isaac,Day
20193078,Qld,Mar,2019,Sunday,1900-01-01 16:00:00,Single,110,,,-9,Very Remote Australia,Queensland - Outback,,National or State Highway,No,No,,Weekend,,1,Mount Isa,Day
20192231,Vic,Mar,2019,Friday,1900-01-01 00:55:00,Single,60,,,-9,Major Cities of Australia,Melbourne - North West,,Arterial Road,No,No,,Weekday,,1,Moreland,Night
20193170,Qld,Mar,2019,Tuesday,1900-01-01 23:00:00,Multiple,100,,,-9,Inner Regional Australia,Darling Downs - Maranoa,,National or State Highway,No,No,,Weekday,,1,Toowoomba,Night
20194025,SA,Mar,2019,Wednesday,1900-01-01 08:28:00,Single,60,,,-9,Major Cities of Australia,Adelaide - Central and Hills,,Arterial Road,No,No,,Weekday,,1,Norwood Payneham and St Peters,Day
20195057,WA,Mar,2019,Friday,1900-01-01 17:21:00,Single,110,,,-9,Outer Regional Australia,Western Australia - Wheat Belt,,Arterial Road,No,No,,Weekday,,1,Victoria Plains,Day
20191262,NSW,Mar,2019,Wednesday,1900-01-01 15:51:00,Multiple,100,,,-9,Inner Regional Australia,Richmond - Tweed,,National or State Highway,No,No,,Weekday,,2,Richmond Valley,Day
20191077,NSW,Mar,2019,Friday,1900-01-01 16:20:00,Single,50,,,-9,Inner Regional Australia,Richmond - Tweed,,Arterial Road,No,No,,Weekday,,1,Lismore,Day
20192211,Vic,Mar,2019,Saturday,1900-01-01 17:56:00,Single,100,,,-9,Inner Regional Australia,Melbourne - North West,,Sub-arterial Road,No,No,,Weekend,,2,Macedon Ranges,Day
20193096,Qld,Mar,2019,Thursday,1900-01-01 12:00:00,Single,60,,,-9,Major Cities of Australia,Sunshine Coast,,Sub-arterial Road,No,No,,Weekday,,1,Noosa,Day
20195120,WA,Mar,2019,Sunday,1900-01-01 17:58:00,Multiple,80,,,-9,Inner Regional Australia,Perth - South East,,Local Road,No,No,,Weekend,,1,Serpentine-Jarrahdale,Day
20196005,Tas,Mar,2019,Saturday,1900-01-01 13:59:00,Multiple,100,,,-9,Outer Regional Australia,Launceston and North East,,National or State Highway,No,No,,Weekend,,1,Launceston,Day
20197028,NT,Mar,2019,Monday,1900-01-01 16:13:00,Single,100,,,-9,Remote Australia,Northern Territory - Outback,,National or State Highway,No,No,,Weekday,,1,Victoria Daly,Day
20191177,NSW,Mar,2019,Sunday,1900-01-01 16:36:00,Single,100,,,-9,Inner Regional Australia,Central West,,National or State Highway,No,No,,Weekend,,1,Bathurst Regional,Day
20193146,Qld,Mar,2019,Sunday,1900-01-01 09:00:00,Multiple,100,,,-9,Inner Regional Australia,Central Queensland,,Local Road,No,No,,Weekend,,1,Livingstone,Day
20193053,Qld,Mar,2019,Tuesday,1900-01-01 16:00:00,Multiple,60,,,-9,Outer Regional Australia,Townsville,,Local Road,No,No,,Weekday,,1,Townsville,Day
20193073,Qld,Mar,2019,Saturday,1900-01-01 18:00:00,Single,100,,,-9,Inner Regional Australia,Darling Downs - Maranoa,,Local Road,No,No,,Weekend,,1,Southern Downs,Night
20194032,SA,Mar,2019,Friday,1900-01-01 15:15:00,Multiple,110,,,-9,Inner Regional Australia,Barossa - Yorke - Mid North,,National or State Highway,No,No,,Weekday,,1,Adelaide Plains,Day
20194065,SA,Mar,2019,Thursday,1900-01-01 17:44:00,Multiple,110,,,-9,Inner Regional Australia,South Australia - South East,,National or State Highway,No,No,,Weekday,,1,Mid Murray,Day
20194077,SA,Mar,2019,Sunday,1900-01-01 12:52:00,Single,100,,,-9,Inner Regional Australia,Adelaide - Central and Hills,,Sub-arterial Road,No,No,,Weekend,,1,Mount Barker,Day
20194099,SA,Mar,2019,Saturday,1900-01-01 09:45:00,Single,110,,,-9,Inner Regional Australia,Barossa - Yorke - Mid North,,National or State Highway,No,No,,Weekend,,1,Light,Day
20195037,WA,Mar,2019,Sunday,1900-01-01 17:15:00,Multiple,90,,,-9,Inner Regional Australia,Mandurah,,Local Road,No,No,,Weekend,,1,Murray,Day
20191253,NSW,Feb,2019,Sunday,1900-01-01 03:13:00,Single,80,,,-9,Inner Regional Australia,Richmond - Tweed,,Arterial Road,No,No,,Weekend,,1,Byron,Night
20191023,NSW,Feb,2019,Sunday,1900-01-01 19:25:00,Single,60,,,-9,Inner Regional Australia,Hunter Valley exc Newcastle,,Sub-arterial Road,No,No,,Weekend,,1,Maitland,Night
20193113,Qld,Feb,2019,Sunday,1900-01-01 05:00:00,Multiple,100,,,-9,Outer Regional Australia,Townsville,,National or State Highway,No,No,,Weekend,,1,Townsville,Night
20192092,Vic,Feb,2019,Saturday,1900-01-01 02:57:00,Multiple,50,,,-9,Major Cities of Australia,Melbourne - North East,,Local Road,No,No,,Weekend,,1,Darebin,Night
20191221,NSW,Feb,2019,Friday,1900-01-01 11:36:00,Multiple,70,,,-9,Major Cities of Australia,Sydney - Ryde,,Arterial Road,No,No,,Weekday,,1,Hunters Hill,Day
20192044,Vic,Feb,2019,Sunday,1900-01-01 20:16:00,Single,100,,,-9,Inner Regional Australia,Geelong,,Sub-arterial Road,No,No,,Weekend,,1,Golden Plains,Night
20193018,Qld,Feb,2019,Friday,1900-01-01 19:00:00,Multiple,100,,,-9,Outer Regional Australia,Central Queensland,,Collector Road,No,No,,Weekend,,1,Gladstone,Night
