Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,city,lat,lng,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20234042,SA,7,2023,Friday,15:35,Single,1,50,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Local Road,No,No,Weekday,Day,Pedestrian,Male,28,26_to_39
20224059,SA,3,2022,Sunday,19:00,Single,1,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Driver,Female,25,17_to_25
20224066,SA,3,2022,Friday,9:30,Multiple,1,80,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,65,65_to_74
20214023,SA,7,2021,Saturday,16:10,Single,1,100,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Local Road,No,No,Weekend,Day,Driver,Male,33,26_to_39
20214004,SA,5,2021,Sunday,18:25,Single,1,80,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Pedestrian,Male,20,17_to_25
20214075,SA,2,2021,Friday,18:10,Single,1,80,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Collector Road,No,No,Weekend,Night,Driver,Male,53,40_to_64
20204048,SA,2,2020,Saturday,2:18,Single,2,80,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Collector Road,No,No,Weekend,Night,Pedestrian,Male,50,40_to_64
20204048,SA,2,2020,Saturday,2:18,Single,2,80,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Collector Road,No,No,Weekend,Night,Pedestrian,Female,44,40_to_64
20204015,SA,2,2020,Friday,2:26,Single,1,50,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Local Road,No,No,Weekday,Night,Pedestrian,Male,29,26_to_39
20194064,SA,4,2019,Friday,0:57,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,Yes,Weekday,Night,Driver,Male,35,26_to_39
20194064,SA,4,2019,Friday,0:57,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,Yes,Weekday,Night,Driver,Male,31,26_to_39
20194037,SA,4,2019,Friday,15:07,Single,1,10,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,Collector Road,No,No,Weekday,Day,Driver,Male,90,75_or_older
20184033,SA,8,2018,Monday,4:24,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Driver,Male,30,26_to_39
20184033,SA,8,2018,Monday,4:24,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Passenger,Male,30,26_to_39
20184052,SA,5,2018,Monday,19:00,Single,1,60,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekday,Night,Pedestrian,Male,8,0_to_16
20164040,SA,3,2016,Saturday,22:50,Single,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Passenger,Female,43,40_to_64
20164040,SA,3,2016,Saturday,22:50,Single,2,110,Outer Regional Australia,South Australia - Outback,Port Augusta,Port Augusta,-32.4925,137.7658,National Or State Highway,No,No,Weekend,Night,Driver,Male,47,40_to_64
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Male,22,17_to_25
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Male,21,17_to_25
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Female,33,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Female,30,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Female,29,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Female,26,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Male,29,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Male,29,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Male,35,26_to_39
20231222,NSW,6,2023,Sunday,23:30,Single,10,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekend,Night,Passenger,Female,52,40_to_64
20231075,NSW,4,2023,Wednesday,9:28,Single,1,90,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Driver,Male,59,40_to_64
20231014,NSW,3,2023,Tuesday,12:55,Multiple,1,50,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,43,40_to_64
20221007,NSW,9,2022,Sunday,12:45,Multiple,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,48,40_to_64
20221201,NSW,1,2022,Friday,15:15,Multiple,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,39,26_to_39
20211002,NSW,12,2021,Saturday,4:20,Single,1,80,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,48,40_to_64
20211020,NSW,10,2021,Monday,22:25,Single,1,50,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Night,Passenger,Female,94,75_or_older
20211229,NSW,10,2021,Tuesday,8:23,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Driver,Male,46,40_to_64
20211240,NSW,5,2021,Saturday,12:25,Multiple,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,48,40_to_64
20211242,NSW,1,2021,Wednesday,4:00,Single,1,60,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,31,26_to_39
20201196,NSW,9,2020,Saturday,10:50,Multiple,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,52,40_to_64
20201072,NSW,8,2020,Friday,6:20,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,51,40_to_64
20201223,NSW,7,2020,Sunday,2:20,Single,1,60,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Night,Driver,Male,33,26_to_39
20201066,NSW,4,2020,Wednesday,6:53,Single,1,60,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Pedestrian,Male,79,75_or_older
20201104,NSW,2,2020,Saturday,22:50,Single,1,60,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Night,Pedestrian,Female,47,40_to_64
20201249,NSW,2,2020,Sunday,16:41,Multiple,1,60,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,59,40_to_64
20191301,NSW,12,2019,Saturday,2:35,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,23,17_to_25
20181070,NSW,11,2018,Saturday,13:10,Single,1,60,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,59,40_to_64
20181227,NSW,8,2018,Friday,17:00,Multiple,1,100,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Driver,Male,77,75_or_older
20181030,NSW,3,2018,Wednesday,1:00,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekday,Night,Passenger,Male,30,26_to_39
20171192,NSW,11,2017,Saturday,15:00,Multiple,1,50,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Local Road,No,No,Weekend,Day,Motorcycle rider,Male,21,17_to_25
20171211,NSW,9,2017,Thursday,15:10,Multiple,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,64,40_to_64
20171033,NSW,3,2017,Wednesday,21:00,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekday,Night,Driver,Male,19,17_to_25
20171013,NSW,2,2017,Sunday,12:50,Single,1,60,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Day,Driver,Male,22,17_to_25
20161230,NSW,9,2016,Monday,23:00,Multiple,1,110,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,National Or State Highway,No,No,Weekday,Night,Motorcycle rider,Male,22,17_to_25
20161314,NSW,8,2016,Sunday,12:00,Single,1,100,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,31,26_to_39
20161241,NSW,3,2016,Saturday,23:50,Single,1,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,43,40_to_64
20151220,NSW,11,2015,Tuesday,1:42,Single,1,60,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Local Road,No,No,Weekday,Night,Passenger,Female,83,75_or_older
20151174,NSW,5,2015,Thursday,16:10,Multiple,1,100,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekday,Day,Driver,Female,23,17_to_25
20151056,NSW,3,2015,Sunday,1:30,Single,1,40,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Cessnock,-32.8342,151.3555,Arterial Road,No,No,Weekend,Night,Driver,Male,17,17_to_25
20233035,QLD,6,2023,Monday,3:00,Single,1,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Night,Driver,Male,19,17_to_25
20223239,QLD,11,2022,Saturday,21:00,Single,1,60,Outer Regional Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,Local Road,No,No,Weekend,Night,Pedestrian,Female,30,26_to_39
20223012,QLD,3,2022,Sunday,23:00,Single,1,100,Outer Regional Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Night,Driver,Male,22,17_to_25
20213152,QLD,8,2021,Thursday,12:00,Single,1,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,Sub-Arterial Road,No,No,Weekday,Day,Passenger,Male,85,75_or_older
20213171,QLD,8,2021,Monday,12:00,Single,2,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,Local Road,No,No,Weekday,Day,Driver,Male,29,26_to_39
20213171,QLD,8,2021,Monday,12:00,Single,2,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,Local Road,No,No,Weekday,Day,Passenger,Male,40,40_to_64
20213169,QLD,7,2021,Friday,18:00,Multiple,3,110,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Night,Passenger,Male,58,40_to_64
20213169,QLD,7,2021,Friday,18:00,Multiple,3,110,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Night,Driver,Male,59,40_to_64
20213169,QLD,7,2021,Friday,18:00,Multiple,3,110,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Night,Driver,Male,45,40_to_64
20213132,QLD,4,2021,Wednesday,23:00,Single,1,100,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Night,Driver,Male,35,26_to_39
20213189,QLD,2,2021,Tuesday,6:00,Multiple,2,110,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Day,Passenger,Female,8,0_to_16
20213189,QLD,2,2021,Tuesday,6:00,Multiple,2,110,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Day,Driver,Female,49,40_to_64
20203152,QLD,12,2020,Thursday,17:00,Single,1,100,Outer Regional Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,Local Road,Yes,No,Weekday,Day,Driver,Male,21,17_to_25
20203002,QLD,8,2020,Monday,20:00,Single,1,100,Outer Regional Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Night,Passenger,Female,17,17_to_25
20203036,QLD,3,2020,Friday,10:00,Multiple,1,100,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Day,Driver,Male,60,40_to_64
20193121,QLD,12,2019,Friday,9:00,Single,1,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Day,Driver,Male,75,75_or_older
20193185,QLD,6,2019,Thursday,19:00,Multiple,1,100,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekday,Night,Driver,Male,23,17_to_25
20183058,QLD,3,2018,Friday,7:00,Single,1,100,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,Yes,Weekday,Day,Driver,Male,43,40_to_64
20173131,QLD,12,2017,Sunday,13:00,Single,1,100,Very Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Day,Driver,Male,42,40_to_64
20173151,QLD,2,2017,Saturday,7:00,Single,1,110,Remote Australia,Townsville,Charters Towers,Charters Towers,-20.0765,146.2614,National Or State Highway,No,No,Weekend,Day,Driver,Female,59,40_to_64
20232053,VIC,6,2023,Monday,7:05,Single,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Local Road,No,No,Weekday,Day,Pedestrian,Male,26,26_to_39
20232018,VIC,2,2023,Thursday,12:27,Multiple,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Collector Road,No,No,Weekday,Day,Pedal cyclist,Male,22,17_to_25
20222095,VIC,5,2022,Tuesday,17:12,Multiple,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Pedal cyclist,Female,47,40_to_64
20222162,VIC,4,2022,Monday,19:56,Single,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Sub-Arterial Road,No,Yes,Weekday,Night,Pedestrian,Female,59,40_to_64
20212126,VIC,12,2021,Friday,15:10,Single,1,50,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,Yes,No,Weekday,Day,Pedestrian,Male,70,65_to_74
20212029,VIC,11,2021,Friday,21:05,Multiple,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Sub-Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,28,26_to_39
20212073,VIC,8,2021,Friday,9:56,Multiple,3,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Passenger,Female,8,0_to_16
20212073,VIC,8,2021,Friday,9:56,Multiple,3,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Passenger,Male,1,0_to_16
20212073,VIC,8,2021,Friday,9:56,Multiple,3,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Driver,Female,35,26_to_39
20212140,VIC,2,2021,Friday,18:30,Single,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekend,Night,Pedestrian,Female,23,17_to_25
20202190,VIC,11,2020,Tuesday,14:41,Single,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Pedestrian,Male,32,26_to_39
20202023,VIC,10,2020,Saturday,18:59,Multiple,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,36,26_to_39
20202007,VIC,10,2020,Wednesday,15:48,Multiple,1,50,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,25,17_to_25
20192037,VIC,8,2019,Friday,0:26,Single,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Pedestrian Thoroughfare,No,No,Weekday,Night,Driver,Male,68,65_to_74
20192182,VIC,6,2019,Friday,12:00,Single,1,50,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Local Road,No,No,Weekday,Day,Pedestrian,Female,87,75_or_older
20182029,VIC,11,2018,Tuesday,14:16,Multiple,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Pedal cyclist,Female,28,26_to_39
20182098,VIC,7,2018,Sunday,22:16,Single,1,80,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,National Or State Highway,No,No,Weekend,Night,Motorcycle rider,Male,32,26_to_39
20182114,VIC,5,2018,Monday,14:38,Single,1,70,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Driver,Male,23,17_to_25
20172194,VIC,10,2017,Wednesday,16:48,Single,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Collector Road,No,No,Weekday,Day,Pedestrian,Male,76,75_or_older
20172189,VIC,7,2017,Thursday,6:45,Multiple,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,45,40_to_64
20172075,VIC,4,2017,Tuesday,11:00,Single,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Local Road,No,No,Weekday,Day,Pedal cyclist,Male,77,75_or_older
20172152,VIC,3,2017,Friday,13:30,Single,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Sub-Arterial Road,No,No,Weekday,Day,Pedestrian,Female,50,40_to_64
20162265,VIC,11,2016,Monday,7:53,Multiple,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,25,17_to_25
20162129,VIC,7,2016,Saturday,2:17,Single,1,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Sub-Arterial Road,No,No,Weekend,Night,Pedestrian,Female,24,17_to_25
20162012,VIC,2,2016,Wednesday,16:13,Multiple,1,50,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,56,40_to_64
20152212,VIC,3,2015,Wednesday,11:11,Multiple,2,70,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Collector Road,No,No,Weekday,Day,Passenger,Male,28,26_to_39
20152212,VIC,3,2015,Wednesday,11:11,Multiple,2,70,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Collector Road,No,No,Weekday,Day,Driver,Male,47,40_to_64
20152196,VIC,2,2015,Wednesday,1:52,Multiple,1,50,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Sub-Arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,29,26_to_39
20152047,VIC,2,2015,Tuesday,6:16,Single,1,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Melbourne,-37.8142,144.9631,Collector Road,No,No,Weekday,Day,Pedestrian,Female,23,17_to_25
20237005,NT,6,2023,Friday,4:37,Single,1,100,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekday,Night,Pedestrian,Male,46,40_to_64
20237007,NT,3,2023,Wednesday,20:50,Single,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekday,Night,Pedestrian,Female,45,40_to_64
20227030,NT,7,2022,Friday,21:50,Single,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Pedestrian,Male,45,40_to_64
20227033,NT,3,2022,Saturday,21:17,Multiple,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Local Road,No,No,Weekend,Night,Driver,Male,28,26_to_39
20227022,NT,2,2022,Tuesday,20:02,Single,1,50,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Local Road,No,No,Weekday,Night,Pedestrian,Female,51,40_to_64
20217001,NT,12,2021,Sunday,0:25,Single,1,50,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Local Road,No,No,Weekend,Night,Pedestrian,Male,27,26_to_39
20217017,NT,11,2021,Monday,17:27,Single,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,57,40_to_64
20217030,NT,10,2021,Tuesday,23:10,Single,1,60,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekday,Night,Pedestrian,Male,52,40_to_64
20217019,NT,9,2021,Sunday,8:25,Multiple,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Collector Road,No,No,Weekend,Day,Motorcycle rider,Male,71,65_to_74
20217027,NT,8,2021,Saturday,19:05,Single,1,50,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Sub-Arterial Road,No,No,Weekend,Night,Pedestrian,Male,15,0_to_16
20217021,NT,5,2021,Sunday,2:13,Multiple,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Passenger,Female,36,26_to_39
20207002,NT,10,2020,Friday,21:20,Single,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Pedestrian,Male,37,26_to_39
20197009,NT,12,2019,Monday,14:39,Single,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,Yes,No,Weekday,Day,Driver,Male,18,17_to_25
20197018,NT,4,2019,Tuesday,21:34,Single,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekday,Night,Pedestrian,Male,36,26_to_39
20197003,NT,2,2019,Friday,20:20,Single,1,80,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Pedestrian,Male,35,26_to_39
20197017,NT,1,2019,Saturday,5:15,Single,1,50,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Local Road,No,No,Weekend,Night,Pedestrian,Male,38,26_to_39
20187035,NT,6,2018,Wednesday,23:58,Single,1,50,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Sub-Arterial Road,No,No,Weekday,Night,Pedestrian,Female,55,40_to_64
20187015,NT,3,2018,Friday,19:50,Single,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Pedestrian,Female,27,26_to_39
20187006,NT,2,2018,Wednesday,20:20,Single,1,70,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Sub-Arterial Road,No,No,Weekday,Night,Pedestrian,Female,42,40_to_64
20177013,NT,2,2017,Sunday,0:45,Single,1,100,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Arterial Road,No,No,Weekend,Night,Driver,Male,20,17_to_25
20167014,NT,12,2016,Saturday,21:50,Single,1,60,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Collector Road,Yes,No,Weekend,Night,Pedestrian,Male,46,40_to_64
20167013,NT,10,2016,Friday,19:54,Single,1,10,Outer Regional Australia,Darwin,Darwin,Darwin,-12.4381,130.8411,Local Road,No,No,Weekend,Night,Pedestrian,Male,46,40_to_64
