Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20233145,Qld,8,2023,Tuesday,11:00:00,Multiple,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,Collector Road,No,No,Weekday,Day,Motorcycle rider,Male,20,17_to_25
20232070,Vic,8,2023,Thursday,15:32:00,Multiple,1,No,No,No,80,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,National or State Highway,No,No,Weekday,Day,Driver,Male,49,40_to_64
20232024,Vic,8,2023,Friday,20:50:00,Multiple,1,No,No,No,-9,,,,,No,No,Weekend,Night,Motorcycle rider,Male,28,26_to_39
20231209,NSW,8,2023,Saturday,20:55:00,Multiple,1,No,No,No,100,Inner Regional Australia,Sydney - Outer South West,Wollondilly,Arterial Road,No,No,Weekend,Night,Driver,Male,43,40_to_64
20233131,Qld,8,2023,Saturday,02:00:00,Multiple,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekend,Night,Passenger,Male,17,17_to_25
20235052,WA,8,2023,Thursday,10:23:00,Single,1,No,No,No,110,,,,,No,No,Weekday,Day,Driver,Male,56,40_to_64
20235006,WA,8,2023,Thursday,15:39:00,Single,1,No,Yes,No,70,,,,,No,No,Weekday,Day,Motorcycle rider,Female,49,40_to_64
20235069,WA,8,2023,Wednesday,13:10:00,Single,1,No,No,No,110,,,,,No,No,Weekday,Day,Driver,Male,39,26_to_39
20233198,Qld,8,2023,Wednesday,06:00:00,Single,1,No,No,No,100,Outer Regional Australia,Wide Bay,North Burnett,National or State Highway,No,No,Weekday,Day,Driver,Female,42,40_to_64
20231154,NSW,8,2023,Saturday,19:15:00,Single,1,No,No,No,80,Outer Regional Australia,Richmond - Tweed,Richmond Valley,Sub-arterial Road,No,No,Weekend,Night,Driver,Male,43,40_to_64
20231148,NSW,8,2023,Friday,10:40:00,Single,1,No,No,No,90,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,Weekday,Day,Driver,Female,20,17_to_25
20231183,NSW,8,2023,Tuesday,16:15:00,Multiple,1,No,Yes,No,70,Major Cities of Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekday,Day,Driver,Male,17,17_to_25
20231240,NSW,8,2023,Saturday,00:30:00,Single,1,No,No,No,100,Outer Regional Australia,Riverina,Carrathool,National or State Highway,No,No,Weekend,Night,Driver,Male,23,17_to_25
20236022,Tas,8,2023,Monday,03:23:00,Single,1,No,No,No,80,Inner Regional Australia,Launceston and North East,Launceston,Local Road,No,No,Weekend,Night,Passenger,Male,36,26_to_39
20233193,Qld,8,2023,Friday,12:00:00,Single,1,No,No,No,-9,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekday,Day,Passenger,Male,32,26_to_39
20231036,NSW,8,2023,Thursday,04:19:00,Single,1,No,No,Yes,100,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,Weekday,Night,Driver,Male,37,26_to_39
20233117,Qld,8,2023,Friday,09:00:00,Multiple,1,No,No,No,100,Inner Regional Australia,Ipswich,Lockyer Valley,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,48,40_to_64
20233172,Qld,8,2023,Monday,12:00:00,Single,1,No,No,No,50,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,Weekday,Day,Driver,Male,86,75_or_older
20233033,Qld,8,2023,Friday,03:00:00,Single,1,No,No,No,100,Inner Regional Australia,Wide Bay,Fraser Coast,Access road,No,No,Weekday,Night,Driver,Male,71,65_to_74
20231199,NSW,8,2023,Wednesday,16:25:00,Multiple,1,No,No,No,100,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,Weekday,Day,Driver,Male,33,26_to_39
20233171,Qld,8,2023,Wednesday,10:00:00,Multiple,1,No,Yes,No,70,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day,Driver,Female,80,75_or_older
20232131,Vic,8,2023,Thursday,23:00:00,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night,Driver,Male,62,40_to_64
20233100,Qld,8,2023,Thursday,02:00:00,Single,1,No,No,Yes,100,Outer Regional Australia,Wide Bay,South Burnett,Sub-arterial Road,No,No,Weekday,Night,Driver,Male,27,26_to_39
20231048,NSW,8,2023,Thursday,05:45:00,Single,1,No,No,No,100,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Night,Driver,Male,25,17_to_25
20235019,WA,8,2023,Wednesday,16:48:00,Single,1,No,No,No,50,,,,,No,No,Weekday,Day,Pedestrian,Male,78,75_or_older
20232111,Vic,8,2023,Friday,06:35:00,Multiple,1,No,No,No,70,Major Cities of Australia,Geelong,Greater Geelong,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,45,40_to_64
20234024,SA,8,2023,Tuesday,18:40:00,Single,1,No,No,No,100,Remote Australia,South Australia - South East,Tatiara,Collector Road,No,No,Weekday,Night,Driver,Male,17,17_to_25
20232022,Vic,8,2023,Thursday,18:46:00,Single,2,No,No,No,-9,,,,,No,No,Weekday,Night,Driver,Male,34,26_to_39
20232022,Vic,8,2023,Thursday,18:46:00,Single,2,No,No,No,-9,,,,,No,No,Weekday,Night,Passenger,Male,26,26_to_39
20233125,Qld,8,2023,Tuesday,20:00:00,Multiple,2,No,No,Yes,110,Outer Regional Australia,Central Queensland,Central Highlands (Qld),National or State Highway,No,No,Weekday,Night,Driver,Male,41,40_to_64
20233125,Qld,8,2023,Tuesday,20:00:00,Multiple,2,No,No,Yes,110,Outer Regional Australia,Central Queensland,Central Highlands (Qld),National or State Highway,No,No,Weekday,Night,Driver,Male,35,26_to_39
20236014,Tas,8,2023,Thursday,20:55:00,Single,1,No,No,No,80,Outer Regional Australia,West and North West,Latrobe (Tas.),Collector Road,No,No,Weekday,Night,Driver,Female,25,17_to_25
20235013,WA,8,2023,Thursday,03:55:00,Single,1,No,Yes,No,110,,,,,No,No,Weekday,Night,Driver,Male,36,26_to_39
20231191,NSW,8,2023,Monday,20:20:00,Single,1,No,No,No,80,Inner Regional Australia,Mid North Coast,Kempsey,Local Road,No,No,Weekday,Night,Driver,Male,20,17_to_25
20232035,Vic,8,2023,Thursday,21:30:00,Single,1,No,No,No,100,Inner Regional Australia,Shepparton,Moira,National or State Highway,No,No,Weekday,Night,Driver,Male,78,75_or_older
20235048,WA,8,2023,Tuesday,19:38:00,Single,1,No,No,No,70,,,,,No,No,Weekday,Night,Driver,Male,18,17_to_25
20233185,Qld,8,2023,Friday,05:00:00,Multiple,1,No,No,Yes,50,Major Cities of Australia,Brisbane - North,Brisbane,Local Road,No,No,Weekday,Night,Motorcycle rider,Male,48,40_to_64
20232086,Vic,8,2023,Wednesday,19:36:00,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night,Pedestrian,Male,32,26_to_39
20232154,Vic,8,2023,Tuesday,19:25:00,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Night,Motorcycle rider,Male,26,26_to_39
20235045,WA,8,2023,Wednesday,19:21:00,Single,1,No,Yes,No,110,,,,,No,No,Weekday,Night,Driver,Male,48,40_to_64
20231123,NSW,8,2023,Monday,06:20:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Day,Driver,Female,22,17_to_25
20231099,NSW,8,2023,Wednesday,14:45:00,Multiple,1,No,No,No,100,Outer Regional Australia,New England and North West,Liverpool Plains,Local Road,No,No,Weekday,Day,Driver,Male,77,75_or_older
20233074,Qld,8,2023,Friday,11:00:00,Multiple,1,No,No,No,60,Inner Regional Australia,Toowoomba,Toowoomba,National or State Highway,No,No,Weekday,Day,Passenger,Female,78,75_or_older
20237009,NT,8,2023,Thursday,18:57:00,Multiple,1,No,No,No,80,,,,,No,No,Weekday,Night,Pedestrian,Male,48,40_to_64
20231102,NSW,8,2023,Saturday,17:57:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,Weekend,Day,Motorcycle rider,Male,19,17_to_25
20235005,WA,8,2023,Thursday,09:26:00,Single,1,No,No,No,90,,,,,No,No,Weekday,Day,Driver,Male,77,75_or_older
20231179,NSW,8,2023,Friday,07:55:00,Multiple,1,No,No,Yes,110,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,Weekday,Day,Passenger,Male,30,26_to_39
20231219,NSW,8,2023,Friday,18:14:00,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,Weekend,Night,Pedestrian,Male,71,65_to_74
20233159,Qld,8,2023,Tuesday,16:00:00,Multiple,1,No,No,Yes,80,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,Weekday,Day,Driver,Male,69,65_to_74
20231028,NSW,8,2023,Wednesday,05:10:00,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,Weekday,Night,Pedestrian,Female,70,65_to_74
20231081,NSW,8,2023,Thursday,20:30:00,Single,1,No,No,No,100,Outer Regional Australia,Riverina,Temora,Sub-arterial Road,No,No,Weekday,Night,Driver,Male,40,40_to_64
20232079,Vic,8,2023,Wednesday,00:10:00,Multiple,1,No,No,No,100,Major Cities of Australia,Melbourne - Inner,Yarra,National or State Highway,No,No,Weekday,Night,Pedestrian,Male,58,40_to_64
20233039,Qld,8,2023,Sunday,12:00:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,National or State Highway,No,No,Weekend,Day,Driver,Female,49,40_to_64
20234079,SA,8,2023,Sunday,19:08:00,Single,1,No,No,No,50,Inner Regional Australia,South Australia - South East,Mid Murray,Local Road,No,No,Weekend,Night,Pedestrian,Male,28,26_to_39
20231111,NSW,8,2023,Saturday,08:04:00,Single,1,No,Yes,No,40,Inner Regional Australia,Central West,Bathurst Regional,Sub-arterial Road,No,No,Weekend,Day,Pedestrian,Female,66,65_to_74
20231041,NSW,8,2023,Monday,05:40:00,Single,1,No,No,No,100,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Sub-arterial Road,No,No,Weekend,Night,Driver,Male,60,40_to_64
20231043,NSW,8,2023,Wednesday,06:25:00,Single,1,No,No,Yes,60,Major Cities of Australia,Sydney - South West,Fairfield,Local Road,No,No,Weekday,Day,Pedestrian,Female,55,40_to_64
20233164,Qld,8,2023,Wednesday,16:00:00,Single,1,No,No,No,50,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekday,Day,Pedestrian,Female,86,75_or_older
20233037,Qld,8,2023,Sunday,09:00:00,Multiple,1,No,No,Yes,60,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,Collector Road,No,No,Weekend,Day,Driver,Male,46,40_to_64
20234059,SA,8,2023,Wednesday,01:00:00,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - North,Playford,Local Road,No,No,Weekday,Night,Pedestrian,Male,32,26_to_39
20235024,WA,8,2023,Sunday,06:15:00,Single,1,No,No,No,50,,,,,No,No,Weekend,Day,Driver,Male,31,26_to_39
20235055,WA,8,2023,Saturday,09:00:00,Single,1,No,No,No,50,,,,,No,No,Weekend,Day,Driver,Male,45,40_to_64
20232013,Vic,8,2023,Friday,17:17:00,Multiple,1,No,No,No,110,Inner Regional Australia,Latrobe - Gippsland,Latrobe (Vic.),National or State Highway,No,No,Weekday,Day,Passenger,Male,75,75_or_older
20233049,Qld,8,2023,Saturday,11:00:00,Multiple,1,No,No,No,100,Inner Regional Australia,Logan - Beaudesert,Scenic Rim,National or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,40,40_to_64
20233080,Qld,8,2023,Saturday,10:00:00,Multiple,1,No,No,No,50,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,Weekend,Day,Pedal cyclist,Male,65,65_to_74
20235081,WA,8,2023,Thursday,21:22:00,Single,1,No,No,No,100,,,,,No,No,Weekday,Night,Driver,Male,45,40_to_64
20232016,Vic,8,2023,Sunday,16:30:00,Multiple,1,No,No,No,100,Inner Regional Australia,Latrobe - Gippsland,Latrobe (Vic.),National or State Highway,No,No,Weekend,Day,Driver,Female,66,65_to_74
20233078,Qld,8,2023,Tuesday,20:00:00,Single,1,No,No,No,20,Outer Regional Australia,Cairns,Douglas,National or State Highway,No,No,Weekday,Night,Pedestrian,Male,28,26_to_39
20233082,Qld,8,2023,Monday,07:00:00,Single,1,No,No,No,80,Inner Regional Australia,Ipswich,Lockyer Valley,National or State Highway,No,No,Weekday,Day,Pedestrian,Male,85,75_or_older
20234043,SA,8,2023,Sunday,11:50:00,Single,1,No,No,No,110,Outer Regional Australia,South Australia - South East,Naracoorte Lucindale,Sub-arterial Road,No,No,Weekend,Day,Driver,Male,49,40_to_64
20234076,SA,8,2023,Sunday,13:00:00,Single,1,No,No,No,110,Outer Regional Australia,South Australia - South East,Wattle Range,Collector Road,No,No,Weekend,Day,Driver,Female,85,75_or_older
20231167,NSW,8,2023,Friday,18:00:00,Multiple,1,No,No,No,50,Remote Australia,Far West and Orana,Coonamble,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,44,40_to_64
20232089,Vic,8,2023,Friday,21:20:00,Single,1,No,No,No,60,Inner Regional Australia,Hume,Benalla,National or State Highway,No,No,Weekend,Night,Pedestrian,Male,16,0_to_16
20233068,Qld,8,2023,Monday,12:00:00,Single,1,No,No,No,50,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,Weekday,Day,Driver,Female,78,75_or_older
20234075,SA,8,2023,Thursday,04:30:00,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield,Sub-arterial Road,No,No,Weekday,Night,Driver,Male,69,65_to_74
20233089,Qld,7,2023,Sunday,23:00:00,Single,1,No,No,No,70,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,Weekend,Night,Driver,Male,18,17_to_25
20231100,NSW,7,2023,Monday,03:15:00,Multiple,1,No,No,No,80,Inner Regional Australia,Central West,Mid-Western Regional,National or State Highway,No,No,Weekend,Night,Driver,Male,82,75_or_older
20231165,NSW,7,2023,Friday,18:00:00,Multiple,1,No,No,No,70,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,14,0_to_16
20237010,NT,7,2023,Friday,21:00:00,Single,1,No,No,No,100,Outer Regional Australia,Darwin,Palmerston,National or State Highway,No,No,Weekend,Night,Pedestrian,Male,31,26_to_39
20231045,NSW,7,2023,Saturday,02:05:00,Single,1,No,No,No,50,Outer Regional Australia,New England and North West,Moree Plains,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,29,26_to_39
20231061,NSW,7,2023,Saturday,20:00:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Ryde,Parramatta,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,22,17_to_25
20232102,Vic,7,2023,Sunday,13:40:00,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day,Pedestrian,Female,96,75_or_older
20231077,NSW,7,2023,Sunday,20:15:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,Weekend,Night,Driver,Male,35,26_to_39
20232126,Vic,7,2023,Sunday,22:15:00,Single,1,No,No,No,80,Inner Regional Australia,Hume,Strathbogie,Arterial Road,No,No,Weekend,Night,Passenger,Male,58,40_to_64
20233027,Qld,7,2023,Sunday,11:00:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekend,Day,Driver,Male,73,65_to_74
20231117,NSW,7,2023,Saturday,12:50:00,Multiple,1,No,No,No,80,Outer Regional Australia,Riverina,Griffith,Sub-arterial Road,No,No,Weekend,Day,Driver,Female,76,75_or_older
20235036,WA,7,2023,Sunday,17:00:00,Single,1,No,No,No,80,,,,,No,No,Weekend,Day,Driver,Male,43,40_to_64
20231230,NSW,7,2023,Sunday,13:30:00,Single,1,No,No,No,110,Outer Regional Australia,Riverina,Murrumbidgee,National or State Highway,No,No,Weekend,Day,Passenger,Male,58,40_to_64
20235068,WA,7,2023,Saturday,17:20:00,Single,1,No,No,No,70,,,,,No,No,Weekend,Day,Driver,Female,93,75_or_older
20231174,NSW,7,2023,Sunday,12:40:00,Multiple,1,No,No,No,100,Outer Regional Australia,Far West and Orana,Cabonne,Sub-arterial Road,No,No,Weekend,Day,Pedal cyclist,Female,17,17_to_25
20231231,NSW,7,2023,Saturday,17:05:00,Single,1,No,No,No,80,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,Weekend,Day,Driver,Male,36,26_to_39
20238002,ACT,7,2023,Sunday,16:20:00,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day,Driver,Male,18,17_to_25
20231217,NSW,7,2023,Saturday,12:20:00,Multiple,1,No,No,No,80,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,24,17_to_25
20232171,Vic,7,2023,Friday,19:55:00,Multiple,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,Unincorporated Vic,Access road,No,No,Weekend,Night,Driver,Male,57,40_to_64
20232075,Vic,7,2023,Monday,12:10:00,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Greater Dandenong,Arterial Road,No,No,Weekday,Day,Driver,Female,84,75_or_older
20233178,Qld,7,2023,Sunday,18:00:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,Weekend,Night,Passenger,Male,17,17_to_25
20233194,Qld,7,2023,Wednesday,10:00:00,Multiple,1,No,No,No,100,Outer Regional Australia,Wide Bay,Gympie,National or State Highway,No,No,Weekday,Day,Driver,Male,32,26_to_39
20233141,Qld,7,2023,Tuesday,08:00:00,Single,1,No,No,No,40,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Collector Road,No,No,Weekday,Day,Driver,Male,18,17_to_25
20233099,Qld,7,2023,Tuesday,06:00:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Toowoomba,Lockyer Valley,National or State Highway,No,No,Weekday,Day,Driver,Male,45,40_to_64
20232039,Vic,7,2023,Monday,10:39:00,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day,Driver,Male,27,26_to_39
20231126,NSW,7,2023,Saturday,19:30:00,Single,1,No,Yes,No,80,Outer Regional Australia,Capital Region,Snowy Monaro Regional,National or State Highway,No,No,Weekend,Night,Passenger,Female,52,40_to_64
20234064,SA,7,2023,Saturday,18:00:00,Single,1,No,No,No,100,Very Remote Australia,South Australia - Outback,Ceduna,Collector Road,No,No,Weekend,Night,Motorcycle rider,Male,53,40_to_64
20235031,WA,7,2023,Saturday,00:02:00,Single,1,No,No,No,60,,,,,No,No,Weekend,Night,Driver,Male,19,17_to_25
20231063,NSW,7,2023,Tuesday,17:00:00,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Day,Driver,Male,23,17_to_25
20232030,Vic,7,2023,Monday,13:10:00,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day,Driver,Male,61,40_to_64
20232138,Vic,7,2023,Wednesday,12:30:00,Multiple,1,No,No,No,100,Inner Regional Australia,Warrnambool and South West,Moyne,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,60,40_to_64
20233101,Qld,7,2023,Monday,17:00:00,Single,1,No,No,No,100,Inner Regional Australia,Ipswich,Scenic Rim,Local Road,No,No,Weekday,Day,Driver,Female,19,17_to_25
20231226,NSW,7,2023,Friday,14:30:00,Single,1,No,No,No,50,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,Weekday,Day,Passenger,Male,91,75_or_older
20235042,WA,7,2023,Thursday,10:55:00,Single,1,No,No,No,70,,,,,No,No,Weekday,Day,Driver,Male,79,75_or_older
20233046,Qld,7,2023,Wednesday,10:00:00,Multiple,1,No,No,No,100,Outer Regional Australia,Cairns,Cassowary Coast,National or State Highway,No,No,Weekday,Day,Driver,Male,64,40_to_64
20233150,Qld,7,2023,Friday,15:00:00,Single,1,No,No,No,80,Inner Regional Australia,Ipswich,Ipswich,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,30,26_to_39
20234001,SA,7,2023,Tuesday,14:45:00,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - South,Mitcham,Collector Road,No,No,Weekday,Day,Pedal cyclist,Male,67,65_to_74
20231017,NSW,7,2023,Friday,05:40:00,Multiple,1,No,No,No,70,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,Weekday,Night,Pedal cyclist,Male,26,26_to_39
20233031,Qld,7,2023,Monday,18:00:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Banana,National or State Highway,No,No,Weekday,Night,Driver,Male,52,40_to_64
20233148,Qld,7,2023,Friday,03:00:00,Multiple,3,No,No,No,110,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,Weekday,Night,Passenger,Female,25,17_to_25
20233148,Qld,7,2023,Friday,03:00:00,Multiple,3,No,No,No,110,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,Weekday,Night,Driver,Female,38,26_to_39
20233148,Qld,7,2023,Friday,03:00:00,Multiple,3,No,No,No,110,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,Weekday,Night,Driver,Male,65,65_to_74
20231091,NSW,7,2023,Wednesday,18:58:00,Single,1,No,No,No,100,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Night,Driver,Male,66,65_to_74
20233085,Qld,7,2023,Tuesday,21:00:00,Single,1,No,No,No,80,Remote Australia,Mackay - Isaac - Whitsunday,Whitsunday,Sub-arterial Road,No,No,Weekday,Night,Passenger,Male,50,40_to_64
20231159,NSW,7,2023,Wednesday,16:30:00,Multiple,1,No,No,Yes,110,Inner Regional Australia,Capital Region,Upper Lachlan,National or State Highway,No,No,Weekday,Day,Driver,Male,74,65_to_74
20232134,Vic,7,2023,Wednesday,11:54:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Hume,Mitchell,National or State Highway,No,No,Weekday,Day,Driver,Male,43,40_to_64
20235033,WA,7,2023,Thursday,09:38:00,Single,1,No,No,No,100,,,,,No,No,Weekday,Day,Driver,Male,70,65_to_74
20233066,Qld,7,2023,Monday,07:00:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Wide Bay,Fraser Coast,National or State Highway,No,No,Weekday,Day,Driver,Female,21,17_to_25
20233118,Qld,7,2023,Wednesday,18:00:00,Single,1,No,No,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,Local Road,No,No,Weekday,Night,Driver,Male,24,17_to_25
20235089,WA,7,2023,Thursday,22:36:00,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night,Driver,Female,0,0_to_16
20233057,Qld,7,2023,Tuesday,18:00:00,Single,1,No,No,No,80,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,Weekday,Night,Motorcycle rider,Male,39,26_to_39
20233114,Qld,7,2023,Wednesday,15:00:00,Multiple,1,No,No,No,80,Major Cities of Australia,Moreton Bay - North,Moreton Bay,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,26,26_to_39
20233002,Qld,7,2023,Friday,12:00:00,Single,1,No,No,No,100,Major Cities of Australia,Ipswich,Ipswich,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,35,26_to_39
20231177,NSW,7,2023,Tuesday,19:40:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Ryde,Parramatta,Collector Road,No,No,Weekday,Night,Pedal cyclist,Male,59,40_to_64
20231105,NSW,7,2023,Wednesday,14:40:00,Single,1,No,No,No,60,Inner Regional Australia,Illawarra,Shellharbour,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,20,17_to_25
